0,63,66,66,0,1
0,70,10,10,0,2
0,71,27,27,0,3
0,77,10,10,0,4
0,83,66,67,0,5
0,103,59,59,0,6
0,109,4,5,0,7
0,111,8,8,0,8
0,113,66,66,0,9
0,114,10,11,0,10
0,125,49,54,0,11
0,126,6,4,0,12
0,129,28,28,0,13
0,130,64,64,0,14
0,134,41,56,0,15
0,138,47,47,0,16
0,141,10,10,0,17
0,142,67,67,0,18
0,142,74,50,0,19
0,144,39,76,0,20
0,146,49,54,0,21
0,148,22,22,0,22
0,151,58,58,0,23
0,160,47,77,0,24
0,161,56,74,0,25
0,163,9,9,0,26
0,165,55,51,0,27
0,166,3,8,0,28
0,168,66,66,0,29
0,169,26,25,0,30
0,173,61,64,0,31
0,173,72,72,0,32
0,174,64,64,0,33
0,175,58,66,0,34
0,178,45,45,0,35
0,183,76,47,0,36
0,184,67,66,0,37
0,186,62,61,0,38
0,186,62,62,0,39
0,188,67,66,0,40
0,188,39,76,0,41
0,188,41,46,0,42
0,189,46,41,0,43
0,191,10,10,0,44
0,193,59,58,0,45
0,197,35,37,0,46
0,204,59,58,0,47
0,207,67,66,0,48
0,209,68,57,0,49
0,210,5,3,0,50
0,211,74,50,0,51
0,214,68,57,0,52
0,214,71,76,0,53
0,215,67,72,0,54
0,216,69,69,0,55
0,218,27,27,0,56
0,219,73,45,0,57
0,222,48,50,0,58
0,223,61,69,0,59
0,225,75,41,0,60
0,228,66,67,0,61
0,236,62,77,0,62
0,236,59,66,0,63
0,237,66,58,0,64
0,239,47,77,0,65
0,239,70,65,0,66
0,240,11,12,0,67
0,240,50,56,0,68
0,241,58,66,0,69
0,242,66,58,0,70
0,242,41,46,0,71
0,243,69,65,0,72
0,244,69,65,0,73
0,245,77,74,0,74
0,245,65,70,0,75
0,252,58,66,0,76
0,254,50,41,0,77
0,259,58,66,0,78
0,262,72,67,0,79
0,262,66,66,0,80
0,265,60,42,0,81
0,265,58,58,0,82
0,266,76,56,0,83
0,267,30,28,0,84
0,267,42,74,0,85
0,269,76,71,0,86
0,273,77,55,0,87
0,277,35,37,0,88
0,278,70,64,0,89
0,284,60,48,0,90
0,284,68,77,0,91
0,287,27,27,0,92
0,288,60,42,0,93
0,289,77,55,0,94
0,291,6,10,0,95
0,292,65,69,0,96
0,293,34,35,0,97
0,298,48,42,0,98
0,298,54,50,0,99
0,298,57,57,0,100
0,305,72,76,0,101
0,307,35,37,0,102
0,309,58,66,0,103
0,309,39,67,0,104
0,309,61,69,0,105
0,315,23,23,0,106
0,316,57,70,0,107
0,318,72,39,0,108
0,319,57,70,0,109
0,320,41,50,0,110
0,323,50,48,0,111
0,323,45,42,0,112
0,323,74,49,0,113
0,324,48,42,0,114
0,327,8,3,0,115
0,327,37,35,0,116
0,332,76,63,0,117
0,335,62,62,0,118
0,335,64,70,0,119
0,336,4,10,0,120
0,337,70,65,0,121
0,337,48,50,0,122
0,340,77,46,0,123
0,340,59,39,0,124
0,342,68,39,0,125
0,343,45,77,0,126
