"feat.sum.payments","feat.median.payments","feat.max.payments","feat.var.payments","feat.sum.insured.value","feat.median.insured.value","feat.max.insured.value","feat.var.insured.value","feat.sum.premium","feat.median.premium","feat.max.premium","feat.var.premium"
20.5696255797094,5.06013165483298,10.4493622700435,34.5227499830718,701.377324327941,114.284475843613,453.289469592352,41625.1254206901,135.879957497454,22.0552075521941,79.4307087756068,945.438391437531
21.1382166551355,0,21.1382166551355,111.706050839862,74.8920936150541,5.50719617172773,60.1518141168398,763.578494315013,90.1238069573674,23.3773722356271,36.107681120316,218.809912479333
43.0815653885746,0.292206279941169,42.4971528286923,447.448072500956,858.791816983227,231.150876571164,342.19227877438,20886.0925069081,196.195392014204,38.2887878017461,109.986559947,1868.85863855152
23.5033331578082,0,23.5033331578082,138.101667381731,803.289748616392,211.442936213341,359.547710709606,20121.6562241272,102.21830447841,18.6030363628697,63.7524580961701,731.914901423949
7.04041234514309,0,7.04041234514309,12.3918514974108,688.777885283954,170.122393795323,236.995399689275,3707.99108167212,152.393777203941,16.2822511021812,108.398148596016,2216.58225833475
31.8976630822114,3.35849772540314,25.1806676314051,141.606274240959,311.892823898569,79.607978564894,113.825439747265,941.736293046739,94.7837737485416,15.457225335642,63.7225777306176,898.408041430143
2.39419008610188,0,2.39419008610188,1.43303654209713,1015.57420177463,235.287046291967,521.256499817255,63833.3439291641,71.3705552188161,17.3142376527519,30.0498960261,114.0806613358
21.0814300672122,0,21.0814300672122,111.106673419689,369.933831876578,91.2758216864805,125.320941903353,916.873137459114,43.228577578593,7.55441290704866,26.3860789133394,122.391075927169
12.6118274755179,0,12.6118274755179,39.7645480680569,480.382363181865,63.3768469379341,312.000643312305,16483.0632572024,133.68237677857,29.4620271517147,66.173753063451,814.292754781272
3.01559594157252,0,3.01559594157252,2.27345472070716,238.70196006894,54.142206279625,105.335892700881,1117.45790331964,53.2287476554603,13.4105436835787,21.1254367962425,42.792729266795
59.8537972613013,12.212059667891,35.4296779255193,220.449105802863,1903.59550378635,238.87687778097,1366.79195617739,362028.688924784,155.427693574205,38.8406954204768,59.2519249657621,277.191148086827
14.6841045985864,0,14.6841045985864,53.9057319655566,381.481637260337,42.2522844611994,283.349566373922,16198.7538935066,62.4442302413101,13.9704064690125,25.9644336388324,54.6766719137877
0,0,0,0,296.781426130943,72.7638659408341,113.274395815197,1020.66852327757,140.070355988029,30.653986932315,62.4960702573255,436.959139561396
20.7663507211359,0,20.7663507211359,107.810330568305,293.470866135444,57.1706895136783,142.163948720492,2198.18867885837,73.1367803186009,14.78831072728,36.5091613487479,172.861606393375
0,0,0,0,251.007135753451,50.1508884406251,143.424940373769,3801.21835181251,56.7318319640234,12.637129820899,31.4444560829663,241.37490397919
36.8545230264132,6.63748126168248,23.2301748397344,98.0957227484211,508.356900563026,104.381362468292,215.810758228901,3598.670123522,208.125980761498,58.2154614663218,88.6927126710124,1380.91356472822
23.7800719924508,3.67160794603199,16.4368561003868,60.9067007035829,76.1713165744582,17.268612433559,32.4288358173851,131.100573997909,63.2189688528937,6.53371500603509,49.1195046476781,503.427230801541
7.61212108721343,0.491352063946792,6.62941695931985,10.142926587299,919.367554184931,167.36560500436,541.143813919572,47865.0408006854,166.113958404179,42.0065790268154,51.4308162508026,107.655214722054
0,0,0,0,394.099633152992,110.916824601884,138.480932070534,2034.5680277696,116.689997151711,26.8305938313254,58.0758769712749,593.181426159832
22.671923465909,2.7530422799111,17.1658389060868,65.4929880395424,610.40076640583,150.423732096435,306.558890587575,22511.3499135438,159.306200535828,38.9274571274416,76.9821479402039,1057.1378759267
5.08103162411762,0,5.08103162411762,6.45422059132084,825.880962193373,129.435205153842,534.928216090303,50532.5283704533,165.8673315953,20.6257701247016,115.71281201683,2481.69973078734
16.5057320098041,0,16.5057320098041,68.1097972948678,308.954242105342,37.1650300876757,228.00706973525,10313.703237488,23.4208616963437,7.13852810206144,8.24123148383699,11.8208533236837
7.50131691864525,1.41305351339078,4.6752098918637,5.25900986043862,667.51526252655,184.419953954555,293.407071283489,20417.0408012889,38.5865701359955,4.31244740795209,29.1982035245672,174.902941660968
19.4448173738207,2.37509813235064,14.6946211091194,47.9903411394835,342.253720016979,93.6621682433021,149.715610033671,4704.57175014731,81.2656574143638,8.30081796043544,62.8506907057215,824.851825699383
14.4969322687052,0.349362727317926,13.7982068140693,46.0459159465862,210.022811888005,40.797470958296,106.348631910133,1367.22632130054,149.349375421666,40.5679526424192,44.2388781284996,87.6791566004889
0,0,0,0,420.99207541305,81.7335092105215,231.326610726425,8143.07521542352,61.8279409571314,14.4278703799727,20.4769203820505,12.0479761454371
1.92647718797279,0,1.92647718797279,0.927828588944887,110.896591417624,19.6488856054786,67.2434901897015,840.404325631648,98.8335696385478,26.2944153196583,43.6859385405908,409.748102213332
1.55708844787663,0,1.55708844787663,0.606131108627711,254.12628971773,57.8047034614465,105.72572779487,1028.00411151613,44.4444792296459,11.0204008081703,20.4233437551437,104.99863540663
38.1283555130791,0,38.1283555130791,363.442873532937,363.428258781283,78.8317508520717,180.804858077227,4241.28819684554,66.3463040342101,14.62612366018,26.1495919559023,51.4380913567383
24.2403070895373,3.73268306354436,16.7749409624486,60.831950364806,963.790956769369,212.300998492246,504.543323681642,58005.3272761133,197.922951335466,47.770576738833,102.082739894148,1806.53928616434
13.5606103962468,0,13.5606103962468,45.9725385796992,153.526499855701,35.49741788246,79.5459999549032,1305.42230674051,40.9617103489124,8.13071040052549,22.8487800865698,80.3581308803184
5.57277088232089,0,5.57277088232089,7.7639438267109,479.483544634747,128.544911622537,213.487799226049,7806.11614718637,28.6420378829263,7.11642154388737,10.1866215370312,10.9095378181499
30.0239065317302,7.92266290496843,14.1785807217934,39.6567434816113,732.413328159254,219.532534404818,291.584266987107,18828.6409005711,214.882457467351,41.6357279503299,113.89049503675,1880.85849126089
0,0,0,0,456.852932593298,106.437839381391,182.819194475692,2956.81508015704,45.3705961038172,4.82225715098081,34.5026998010915,247.472873657168
0,0,0,0,278.869319487934,69.3371489805693,122.738577690286,2318.72701109248,53.0102531530873,5.41083308896588,41.6717513388454,364.487827582594
13.2238988927271,2.17193103921701,8.88003681429303,18.0021053661299,379.813307826441,98.4124458151425,162.867132251305,3436.51856726872,97.7255664953825,23.9538402560728,39.019072623404,232.954901626231
2.44191635133224,0,2.44191635133224,1.49073886672594,481.92283034616,91.2740658929849,292.216747335773,15577.9441960732,101.033427083606,20.4896298287694,43.8608415525023,158.910800679367
16.4650829539335,1.69310290329522,13.0788771473431,38.2495593433008,563.725844891762,135.48498819316,270.865472126064,12802.0091365157,86.0779019815057,16.8474221799219,45.8279799825313,300.676249177068
24.2924564216728,2.85963893321098,18.5731785552508,75.3926273790139,448.224635219793,49.7639727150296,309.228244550425,17323.5935551853,91.315122962184,16.5531075191537,54.6579059790583,597.259763798981
0,0,0,0,385.680891477215,93.0128688381851,152.455318036907,2736.06277353449,94.0802866616157,22.6500661264065,37.5810866124294,130.744317701675
0,0,0,0,338.797861085796,90.4833492589064,128.689395483318,1770.88715606815,146.107046619489,35.9860775735369,53.2485145741283,300.366061438687
1.12484531978897,0,1.12484531978897,0.316319248362789,497.01961436048,115.672764404159,159.920711255548,627.955486916814,81.6936258763897,17.5537927488238,42.2056052690758,257.170578782916
1.59133567144923,0,1.59133567144923,0.633087304806694,350.328831880858,83.3006380967341,158.986898494307,4294.83217606484,53.2644999640135,11.0943296863931,26.5834893187826,107.701462916277
27.2035618119771,7.74310200108226,10.8083395105503,22.3413751523477,863.079833162851,180.355735009925,478.165086747149,38220.2168790727,221.098483263077,58.8761349860525,70.0191203825435,252.922264119574
4.0017626955187,0,4.0017626955187,4.00352616781127,546.945685655795,150.70075486149,223.084941505805,7701.15386757656,116.273540376569,18.5615916572646,72.0278976960057,850.366216828993
37.7849388572281,4.07045585256381,29.6440271521005,196.039129358013,469.824174535023,63.6637984100743,336.2976561265,22546.4659793883,158.490217490922,38.0100592329642,71.2223252236134,735.343063398844
0.301707958813901,0,0.301707958813901,0.0227569231029126,213.848838533026,32.0347090183804,139.616944525206,3559.24682102618,60.4227132264655,7.7583842001012,41.7520473528857,329.889447681745
10.3319318677089,0,10.3319318677089,26.6872040297446,539.373594288721,131.841933586402,231.070669095687,7431.02476251074,70.688216260651,13.8603418147722,42.0608885561997,369.752428473377
39.3062711768723,11.61083458207,16.0846020127324,58.9638165107726,340.362018581764,62.0084406137251,202.952942387883,6981.9323803229,58.8226926611895,10.040814091863,37.6116260702041,253.300930393574
1.16091977451383,0.232411932592816,0.696095909328194,0.121225686638416,2310.78632999333,283.171969368372,1709.08189932976,602851.914268975,53.8566008128449,12.4888758662095,20.4860819304796,29.5223270496337
0,0,0,0,365.168247110645,88.9030512423598,186.754040909725,5805.48988667961,55.1415404563438,14.4686962466446,21.2493070981543,55.8796209834687
13.2195635561347,0,13.2195635561347,43.689215153671,393.288563949359,58.9405969446591,241.933175671975,9397.30096053416,83.2060011886526,12.8335492361603,57.0043329353342,644.960695923103
4.81995634609527,0,4.81995634609527,5.80799479456603,241.946816415373,61.4839838994587,115.150431150845,3037.01832429064,16.8494078263037,5.29271352289055,6.01414928531884,7.23185754491175
61.2195762429716,13.2145285425624,34.5153870276852,253.383176231811,123.920393891422,19.8115753139891,74.1072654718527,863.045539447855,66.2082460997258,13.0504511098287,37.5812629277616,226.45016106926
6.13475952025343,0,6.13475952025343,9.40881859283502,556.344307447668,111.81060578388,310.776924150282,18581.5719809532,65.446761284581,18.801728476066,27.5850971631082,166.853839552756
7.83851290372945,0,7.83851290372945,15.3605711354833,425.287993928152,93.9536668947356,213.861221118845,7505.07786305801,54.8789296136302,10.6699627329597,27.5090921221891,89.6280501607343
0,0,0,0,612.272358261841,175.817160927815,233.282324706395,7829.42779659075,166.368676027439,41.4656837732202,64.3652526660237,392.47874215689
6.94842771577289,1.55377220515039,3.84088330547212,2.56546779716881,201.301017346022,39.8456481770662,97.2433595351293,1056.62096098879,142.145044148261,34.7209799325696,71.5336146440379,1032.88068835528
0,0,0,0,184.270072846479,38.7909707902909,100.682437333886,1863.81862861275,137.690552232085,42.0995584667886,50.2866087804298,480.336492044631
2.65971248168051,0.554785004124064,1.55014247343238,0.621856556613679,895.510984521023,237.991895276235,370.390356860432,23228.9356868317,88.3809400666274,21.286613901018,28.0372086959875,24.3642407194169
15.1614391508449,0.0598188105341352,15.0418015297766,56.2675990467908,1336.5417221142,180.525312713091,855.153699291076,121651.24248128,156.276071173023,12.6918060257438,124.387675929864,3244.02690224912
70.5312515212173,19.368230638692,31.7947902438333,216.302874123775,630.109693945873,170.974379050211,240.482744680496,8548.73468221589,228.020473117844,45.0838413214033,117.137001581999,1750.18175506927
11.8409817411909,0,11.8409817411909,35.0522121488043,249.518749320298,56.648934456485,120.652909747649,1887.6137836224,96.3266701689566,23.6852315039087,43.5376055430014,250.631429785711
0,0,0,0,452.03916537485,58.5795013679126,332.114476352911,22102.2911241687,87.2265885040408,18.8405094725844,43.2181986886613,264.728155621404
43.7599284191185,4.60437817684298,34.5511720654325,255.170004440397,873.677423926535,224.969497948745,376.619665014518,31630.7280548947,189.523493850382,9.53894597653017,166.227728154834,6297.40593053114
17.0736726023118,0,17.0736726023118,72.8775740327327,515.907845234767,76.6430624984326,312.829480188421,15207.6804476236,88.0824131886233,12.1738444528414,58.5691456362286,606.082105032689
0,0,0,0,277.05284443127,68.0917566213155,140.657788965375,5205.66120029111,87.2371697713081,20.9290909044262,42.4896800659745,280.184474192903
46.7612419080046,14.009886257801,16.5837256086851,43.3642396233182,404.997961562927,91.7165564471999,176.315400776674,3020.47477822076,105.524541616988,24.5959612019146,47.6828016200431,258.223072013129
13.0528096060237,0,13.0528096060237,42.5939596527763,218.532154746169,40.929665958186,110.279799121966,1554.0798930217,70.734045631317,5.70050742203145,58.7069466378703,755.68883464454
37.8310520867749,0,37.8310520867749,357.797125498069,646.912562084007,158.534269695597,324.961824358439,19032.9651230591,125.101813164491,15.2991215614356,94.4164915851922,1890.95900569146
22.9460488639706,0,22.9460488639706,131.630289616931,219.951908340365,47.7123476250609,121.872151988642,2495.31059259288,88.256025332456,21.5479800641208,43.1490593228037,304.312570140701
10.0553422223292,0,10.0553422223292,25.277476802039,616.131666996501,160.233363015189,275.42614169023,14088.2828909299,33.921486791039,9.38654230014357,11.410305366856,12.5021663888215
0,0,0,0,757.079900872419,165.896377319896,351.521650272023,13586.5857688384,44.4838651629518,8.10471134134438,27.9193610504922,139.110264215228
18.3582312672435,6.07090587686995,6.21641951350359,9.36750774094281,1083.3080121327,266.0454162893,549.87977844724,54497.8578808995,101.547085820321,27.4296174854916,33.6467424728801,78.134779496929
13.6339265988734,2.42618373421606,8.78155913044127,18.0634207280893,709.174401682715,134.515319819789,377.877205408485,21713.0873011822,72.5325769011188,13.1411462532509,43.141364691184,353.392104659861
29.6019743265014,1.88891452484737,25.8241452768066,154.029750199873,847.98411197732,201.561128113718,416.707174353336,32698.7793226957,165.902633004165,42.8791300885845,72.7393778840333,1122.11181697356
0,0,0,0,465.321096421184,93.4766507542106,254.33187024617,10409.5823003326,85.6279131883189,13.647261908903,50.651701984068,400.933529900847
12.5591093825714,1.07969523176723,10.3997189190369,24.4614378827099,123.081883122516,32.186145066068,37.3276226792333,46.7708480204418,77.3470457324516,10.7758944053421,54.5190473356653,570.589561559754
43.1282361804051,10.8645791907978,21.3990777988095,124.798162239084,653.036221098468,141.129585454386,232.678625127646,2145.94084938675,190.384922136865,19.7056788834505,140.076023991332,3859.97296160874
21.9061508389453,4.15330120339768,12.0776236475624,22.8575657115091,864.308203274133,224.564603190759,362.838537809967,16234.6228836422,234.063154272367,35.3159288961749,151.205444330689,4019.94273789509
35.0475362509689,6.23957410425166,22.5683880424656,104.588259646137,454.620604534846,94.9036583686061,208.249361162919,4539.72791409164,131.229682847681,8.62390446803475,106.418420988842,2408.55860523672
34.1923067964954,5.88066651685046,22.4309737627945,112.104531478683,804.897663039197,166.226970564598,448.073895412753,40401.9575305494,194.806577116724,53.323236559747,71.6051189919225,570.591103976991
19.169642247198,2.58514308177396,13.9993560836501,43.6150112661387,114.360379502024,27.0087462173496,46.3044805256137,177.383714184893,108.738861597067,18.9597559557051,59.3789241026973,481.710782455119
13.5899408718671,2.29772200730652,8.99449685725403,15.117598764962,445.732894140912,64.1435426191709,292.033016946534,14972.3109562377,113.373175925864,12.660670095794,84.9692078978516,1450.50587756461
24.602225232282,3.05684472343036,18.4885357854213,75.9619275154919,501.082136868713,36.7479950266081,408.692024184084,35838.6923912092,39.0151118573037,7.86375394763989,18.6160746879344,37.7346266802343
27.7649280361554,5.48852437971249,16.7878792767304,61.8626863047775,1750.22903421008,332.17646614097,1070.69798065467,218470.385975153,129.134712188668,29.960250903846,56.2580268897176,403.307679722188
6.87311432681261,0,6.87311432681261,11.8099251373592,244.554924765614,65.5239044066992,98.5698257703583,1307.30349377821,242.377857371531,48.2179165445471,122.757857284262,1942.35071416784
0,0,0,0,242.870366863635,62.4052716199674,115.796760526078,2438.06851531833,14.4229758039599,3.38573159474022,5.61927742497667,2.29190057885786
6.37789732763185,0,6.37789732763185,10.1693935804534,497.474938811089,94.8410751135406,254.69583279679,8813.34537735434,32.666218903984,5.52620375452219,20.6200145734486,73.8678583601005
25.239343856243,3.52239137316497,18.1945611099131,73.8049661173105,491.569637675017,99.6069714871321,238.762085928119,7292.23218233334,93.3720096979542,8.73091905011864,74.6285865095801,1181.3827109333
0,0,0,0,653.667519461478,93.0084250081818,432.668914548508,33122.6103968345,69.6937265282956,14.3492134033728,40.23555317533,288.572489294481
14.9756136868933,0,14.9756136868933,56.0672513247665,333.480027713418,61.1249805687724,194.408002176911,5944.78546744095,145.741015101922,38.0397292238141,61.0403696667812,508.718949583849
0,0,0,0,595.042315645422,102.191064763542,356.707601086596,23154.4339979421,79.502979623504,8.31768383700003,61.139662393612,782.555756355945
19.377767126599,0.414300974832433,18.5491651769341,83.6278817496662,689.739077799564,178.263316564769,261.731747080508,7960.24220373229,82.8585176154558,22.1500710814933,25.5227942671305,32.0491730767313
36.661905869319,7.70742361830994,21.2470586326991,117.67706012566,510.232894830178,127.297729855284,186.085689322804,2476.45715030083,51.5100504830292,8.32005418762825,32.0267314868968,175.527701273259
0,0,0,0,274.989718911316,73.4180522690762,103.489010590159,1172.03419947788,81.0272364060851,16.8885653065746,44.0674404618007,299.389596686562
5.78973027098031,0,5.78973027098031,8.38024415267643,379.931858031024,45.5523420209073,274.264276353382,14515.1990282018,150.574713028142,34.2533314695098,81.0466672337707,1101.20384355764
5.91109134577726,1.47329217616942,2.96450699343842,2.91180361168756,397.298083132647,74.2913677442784,185.955217100702,3366.33015001448,162.106960763593,38.677938091155,83.9760034244564,1443.69403993489
33.7410179866252,0,33.7410179866252,284.614073693442,217.789908436448,59.2610067820245,97.6543774787441,1578.89377396371,113.263748152399,28.1269463385233,51.7541453637796,396.939648026141
10.1326097496686,1.86817331723256,6.39626311520345,9.73500764234046,244.052028356774,38.5448310610798,159.630949144252,4996.70757490297,53.7741910937478,12.4571130279961,23.3281633205688,65.5465968548161
19.2848794043979,0.420603035529107,18.4436733333397,82.633356756796,560.498613298761,141.065105077176,240.865166433049,8330.31051953613,112.177563533853,16.9764938978346,72.9779907912443,938.051842736663
15.0661947972005,2.17196074752993,10.7222733021407,25.6964141014145,851.615371534109,244.554633208386,304.606748416488,12724.9620137634,73.6912375982801,13.1375377930282,38.8991013074736,191.342223837614
23.4869475610408,5.63093235290746,12.2250828552259,46.1243570118158,604.379562104889,145.926645586312,257.96524478305,8453.9873164947,60.1366731152379,14.0170304069627,19.5850511051766,9.92774864633166
2.60693009492649,0,2.60693009492649,1.69902112995835,320.486126931731,76.5233413503079,153.211768700758,3553.89573652095,71.7748543253966,11.2128181794446,48.8743533918309,450.860121249814
4.06121452067385,0,4.06121452067385,4.12336584573304,182.129158361608,34.9482338591449,98.2335038992514,1493.69569964341,86.509661303176,17.4230094599485,43.6213382809249,249.679171281903
19.8598263667916,1.27333431611067,17.3131577345703,69.2092586782242,920.630441247375,231.617664106421,247.845933005744,333.044726613432,68.5497977563313,9.05744399689882,48.9612955111695,480.130639438799
