12.88981654,22.69899994
19.33601597,20.47028282
16.93609249,6.077096877
15.86974449,8.42477712
10.71043571,26.18351779
8.686748605,9.163990402
9.508656716,24.44435299
22.0832744,12.84452719
12.73828921,11.30992603
22.21523891,17.02482883
16.10421305,22.7062951
20.92407156,13.46311894
24.52528272,18.26773723
12.93766314,31.04123645
18.46383331,18.97209749
10.45648019,34.16217779
24.64068433,28.1828666
25.64662768,34.58760023
23.99052802,31.35332051
25.18882983,25.24661286
28.92129928,37.2530081
21.84135881,34.02745633
28.23288567,42.55913832
28.16724746,41.0323608
23.64922658,33.07373211
19.91933994,31.6285403
17.98596097,46.41465447
30.77612599,46.34082034
15.05198914,44.69652908
16.74304892,37.12806076
34.74839863,36.84796096
30.6415436,41.26829392
22.67409241,44.96897957
17.80948508,36.44415979
35.45247798,53.73266885
21.75165761,53.93815823
33.16426234,44.04547309
22.56136994,46.85965973
28.36074174,46.93801069
20.32282213,53.89063381
26.3243194,57.92509945
26.26550571,56.83346323
38.38967062,64.26364773
29.222056,62.22943858
28.60116695,48.79057139
35.62715377,60.91049896
37.25555412,52.04219315
37.0404731,68.48656339
28.18109256,59.67446664
34.53278305,51.7262202
