1,235,0,,96,1
1,65,0,,96,1
1,65,0,,95,1
1,60,0,,95,1
1,48,0,,95,1
1,48,0,,95,1
1,185,0,,95,1
1,325,0,,95,1
1,290,0,,95,1
1,75,0,,95,1
1,45,0,,95,1
1,62,0,,94,1
1,105,0,,94,1
1,60,0,,94,1
0,29,0,,90,0
0,17,0,,90,0
0,39,0,,90,0
0,30,0,,90,0
0,60,0,,90,0
0,40,0,,90,0
0,28,0,,90,0
0,69,0,,90,0
0,60,0,,90,0
1,30,0,,91,1
1,36,0,,91,1
1,25,0,,91,1
1,23,0,,91,1
1,85,0,,91,1
1,50,0,,91,1
1,60,0,,91,1
1,85,0,,91,1
1,45,0,,91,1
1,15,0,,91,1
1,54,0,,91,1
1,28,0,,91,1
1,75,0,,91,1
1,42,0,,91,1
1,25,0,,91,1
1,59,0,,91,1
1,85,0,,91,1
1,80,0,,91,1
1,22,0,,91,1
1,65,0,,91,1
1,50,0,,91,1
0,10,0,,86,0
0,10,0,,86,0
0,36,0,,86,0
0,50,0,,86,0
0,12,0,,86,0
0,12,0,,86,0
0,125,0,,86,0
0,15,0,,86,0
0,15,0,,86,0
0,7,0,,86,0
1,59,0,,91,1
1,49,0,,91,1
1,32,0,,91,1
1,20,0,,91,1
0,100,0,,90,0
0,50,0,,90,0
0,26,0,,90,0
0,30,0,,90,0
0,42,0,,90,0
0,38,0,,90,0
0,25,0,,90,0
0,55,0,,90,0
0,36,0,,90,0
0,50,0,,89,0
0,20,0,,89,0
0,19,0,,89,0
0,35,0,,89,0
0,36,0,,89,0
0,25,0,,89,0
0,22,0,,89,0
0,42,0,,89,0
0,17,0,,89,0
0,49,0,,89,0
0,57,0,,89,0
0,29,0,,89,0
0,61,0,,89,0
0,49,0,,88,0
0,38,0,,88,0
0,38,0,,88,0
0,22,0,,87,0
0,15,0,,87,0
0,18,0,,87,0
0,40,0,,87,0
0,11,0,,87,0
0,36,0,,87,0
0,20,0,,87,0
0,32,0,,87,0
1,55,0,,93,1
1,49,0,,93,1
1,50,0,,93,1
1,58,0,,93,1
1,80,0,,93,1
1,38,0,,93,1
1,50,0,,93,1
1,58,0,,93,1
1,80,0,,93,1
1,41,0,,93,1
1,48,0,,93,1
1,200,0,,93,1
1,62,0,,93,1
1,43,0,,93,1
1,40,0,,92,1
1,69,0,,92,1
0,36,0,,88,0
0,25,0,,88,0
0,34,0,,88,0
0,60,0,,88,0
0,54,0,,88,0
0,56,0,,88,0
0,61,0,,88,0
0,46,0,,88,0
0,39,0,,88,0
0,49,0,,88,0
0,32,0,,88,0
0,15,0,,88,0
1,92,0,,92,1
1,32,0,,92,1
1,43,0,,92,1
1,100,0,,92,1
1,60,0,,91,1
1,100,0,,91,1
1,20,0,,91,1
1,38,0,,91,1
1,32,0,,91,1
1,85,0,,94,1
1,65,0,,94,1
1,90,0,,94,1
1,85,0,,94,1
1,70,0,,94,1
1,70,0,,94,1
1,60,0,,94,1
1,155,0,,94,1
1,48,0,,94,1
1,95,0,,94,1
1,49,0,,94,1
1,95,0,,94,1
1,50,0,,94,1
1,70,0,,94,1
1,75,0,,91,1
1,50,0,,91,1
1,130,0,,91,1
1,30,0,,91,1
1,90,0,,91,1
1,60,0,,91,1
1,115,0,,91,1
1,55,0,,91,1
1,60,0,,91,1
1,48,0,,91,1
1,42,0,,91,1
1,40,0,,91,1
1,42,0,,91,1
1,85,0,,91,1
0,41,0,,90,0
0,33,0,,90,0
0,70,0,,90,0
0,19,0,,90,0
0,25,0,,90,0
0,45,0,,90,0
0,80,0,,90,0
0,15,0,,90,0
0,15,0,,90,0
0,24,0,,90,0
0,80,0,,90,0
0,50,0,,90,0
0,28,0,,90,0
0,40,0,,90,0
0,75,0,,90,0
0,46,0,,90,0
0,75,0,,90,0
0,35,0,,90,0
0,32,0,,90,0
0,36,0,,87,0
0,30,0,,87,0
0,20,0,,87,0
0,32,0,,87,0
0,20,0,,87,0
0,23,0,,87,0
0,20,0,,87,0
0,17,0,,87,0
0,28,0,,87,0
0,10,0,,86,0
0,34,0,,86,0
0,23,0,,86,0
0,31,0,,86,0
0,12,0,,86,0
0,18,0,,86,0
0,15,0,,86,0
0,15,0,,86,0
0,38,0,,86,0
0,12,0,,86,0
0,32,0,,86,0
0,28,0,,86,0
0,49,0,,89,0
0,17,0,,89,0
0,19,0,,89,0
0,55,0,,89,0
0,46,0,,89,0
0,50,0,,89,0
0,43,0,,89,0
0,30,0,,89,0
0,45,0,,89,0
0,23,0,,89,0
0,65,0,,89,0
0,19,0,,89,0
0,60,0,,89,0
0,44,0,,89,0
0,30,0,,89,0
1,23,0,,92,1
1,45,0,,92,1
1,98,0,,92,1
1,40,0,,92,1
1,70,0,,92,1
1,45,0,,92,1
1,50,0,,92,1
1,23,0,,92,1
0,24,0,,90,0
0,20,0,,90,0
0,50,0,,90,0
0,45,0,,90,0
0,23,0,,90,0
0,49,0,,90,0
0,35,0,,90,0
0,42,0,,90,0
0,48,0,,90,0
0,40,0,,90,0
0,22,0,,90,0
0,15,0,,90,0
0,15,0,,90,0
1,62,0,,94,1
1,49,0,,94,1
1,25,0,,94,1
1,95,0,,94,1
1,68,0,,94,1
1,90,0,,94,1
1,60,0,,93,1
1,85,0,,93,1
1,60,0,,93,1
1,25,0,,93,1
1,48,0,,93,1
1,40,0,,93,1
1,120,0,,93,1
1,100,0,,93,1
1,34,0,,93,1
1,91,0,,93,1
1,40,0,,91,1
1,55,0,,91,1
1,45,0,,91,1
1,44,0,,91,1
1,45,0,,91,1
1,16,0,,91,1
0,38,0,,90,0
0,20,0,,90,0
0,75,0,,90,0
0,33,0,,90,0
0,75,0,,90,0
0,75,0,,90,0
0,30,0,,90,0
0,42,0,,90,0
0,18,0,,90,0
0,40,0,,90,0
0,25,0,,90,0
0,13,0,,90,0
0,111,0,,90,0
0,35,0,,90,0
0,88,0,,90,0
0,57,0,,90,0
0,34,0,,90,0
0,45,0,,90,0
0,74,0,,90,0
0,42,0,,88,0
0,25,0,,88,0
0,45,0,,88,0
0,30,0,,88,0
0,80,0,,88,0
0,55,0,,88,0
0,25,0,,88,0
0,48,0,,88,0
0,77,0,,88,0
0,18,0,,88,0
0,65,0,,88,0
0,48,0,,88,0
0,20,0,,88,0
0,55,0,,90,0
0,55,0,,90,0
0,30,0,,90,0
0,25,0,,90,0
0,27,0,,90,0
0,48,0,,90,0
0,42,0,,90,0
0,39,0,,90,0
0,40,0,,90,0
