112,95.91917291
118,13.31580171
132,92.88151641
129,120.7954528
121,107.1597545
135,43.59359834
148,37.91504241
148,92.68830045
136,60.68944071
119,2.060900781
104,52.44831006
118,31.14940379
115,32.36078202
126,11.94804496
141,134.9166546
135,29.75029296
125,84.02716768
149,89.53903531
170,116.305211
170,47.41593846
158,142.530338
133,24.38533794
114,50.12006639
140,48.27312403
145,54.41040163
150,100.1480988
178,48.71310828
163,161.2635829
172,145.2875333
178,145.0741595
199,197.7119228
199,88.34709755
184,55.17369016
162,111.0236241
146,136.3920298
166,76.80333041
171,117.2636263
180,7.410688189
193,107.2889913
181,115.0632728
183,130.1516007
218,24.87337927
230,184.8409306
242,118.555851
209,170.377065
191,25.12866832
172,156.0234911
194,56.5859874
196,48.74676831
196,39.14607676
236,17.50265752
235,179.1431539
229,140.6378055
243,111.2596171
264,200.9248197
272,102.6547942
237,57.33725249
211,200.2706676
180,136.8667128
201,67.70938154
204,2.329140921
188,61.15255774
235,194.8811367
227,13.75945744
234,57.3143115
264,44.0378947
302,147.8880721
293,205.8958416
259,199.4973502
229,83.8862956
203,148.5340805
229,119.200216
242,210.8366216
233,171.3328841
267,93.78899903
269,94.37768504
270,6.592458816
315,195.7974978
364,203.0063357
347,146.8299419
312,108.5269475
274,24.97040692
237,176.6174778
278,229.2679938
284,99.77774882
277,110.0848626
317,58.33343841
313,247.499074
318,69.26845083
374,22.09159626
413,390.4806443
405,148.6655428
355,27.5427645
306,173.3170852
271,70.64878513
306,194.825476
315,143.7449632
301,193.3696975
356,245.8886394
348,113.0323216
355,82.57859145
422,373.1726269
465,135.227138
467,253.907344
404,266.704866
347,218.3138515
305,204.7927104
336,218.4485978
340,155.5224898
318,116.3589503
362,129.9608554
348,314.1118153
363,0.408591325
435,47.26099665
491,312.6750531
505,127.9544096
404,336.5880749
359,229.399604
310,92.26771472
337,58.70434504
360,81.40214756
342,182.004888
406,267.7407488
396,90.88288907
420,188.3998808
472,445.5059859
548,14.00057626
559,372.5635789
463,45.71058575
407,130.3149391
362,81.88048501
405,0.68099644
417,393.6694114
391,127.155619
419,339.9201203
461,50.08457474
472,115.3244266
535,7.391075171
622,505.2033363
606,569.3068475
508,277.6682908
461,79.106314
390,140.8335835
