96,0,235
96,1,90
96,0,65
95,0,65
95,0,60
95,1,80
95,0,48
95,0,48
95,0,185
95,1,90
95,0,325
95,0,290
95,0,75
95,1,60
95,0,45
94,1,57
94,0,62
94,0,105
94,0,60
94,0,60
90,1,37
90,1,42
90,0,29
90,0,17
90,0,55
90,0,39
90,0,69
90,0,30
90,0,60
90,0,40
90,1,68
90,1,42
90,0,28
90,1,18
90,0,69
90,1,25
90,0,30
90,0,60
91,0,30
91,0,36
91,0,25
91,1,45
91,0,23
91,0,36
91,1,38
91,0,85
91,0,50
91,0,60
91,0,85
91,0,45
91,1,19
91,0,15
91,0,54
91,1,85
91,1,38
91,0,28
91,0,75
91,0,42
91,0,25
91,0,59
91,0,85
91,0,80
91,1,45
91,0,22
91,0,65
91,0,50
86,0,10
86,1,13
86,0,10
86,0,14
86,1,18
86,0,36
86,0,15
86,1,24
86,0,50
86,0,48
86,1,20
86,1,17
86,0,12
86,1,10
86,1,13
86,1,45
86,0,12
86,0,125
86,1,25
86,1,20
86,0,15
86,0,15
86,0,7
91,0,59
91,0,49
91,1,93
91,0,32
91,0,20
90,0,100
90,0,50
90,1,45
90,1,45
90,0,26
90,1,16
90,0,30
90,0,42
90,0,38
90,0,48
90,1,28
90,0,25
90,1,26
90,1,24
90,0,55
90,0,36
90,1,17
90,0,40
89,0,50
89,1,24
89,1,21
89,0,20
89,0,20
89,0,19
89,0,42
89,0,35
89,0,16
89,1,23
89,0,36
89,0,25
89,0,22
89,1,25
89,0,42
89,0,30
89,0,17
89,0,49
89,0,16
89,0,57
89,0,29
89,0,61
88,1,25
88,0,25
88,0,49
88,0,26
88,0,34
88,0,38
88,0,38
87,0,22
87,0,15
87,0,20
87,0,25
87,0,20
87,0,20
87,0,25
87,1,10
87,0,18
87,1,18
87,1,14
87,1,14
87,0,40
87,0,18
87,0,20
87,0,11
87,0,36
87,0,20
87,0,32
93,0,55
93,0,49
93,0,50
93,0,58
93,1,39
93,1,65
93,0,35
93,0,80
93,1,42
93,1,61
93,0,38
93,1,48
93,0,50
93,0,58
93,1,120
93,0,50
93,0,80
93,0,40
93,0,41
93,0,48
93,0,200
93,0,39
93,0,62
93,0,43
92,1,35
92,1,48
92,1,55
92,0,40
92,0,69
88,0,16
88,1,16
88,0,15
88,1,13
88,1,28
88,0,36
88,1,24
88,0,25
88,0,34
88,0,60
88,0,54
88,0,56
88,1,20
88,0,61
88,0,46
88,0,40
88,0,39
88,0,49
88,1,23
88,1,16
88,0,32
88,1,18
88,0,15
92,0,92
92,1,94
92,1,58
92,0,50
92,0,32
92,1,27
92,1,35
92,1,95
92,0,43
92,0,30
92,0,100
92,0,35
91,1,60
91,0,16
91,1,40
91,0,60
91,0,100
91,1,16
91,0,42
91,0,20
91,1,23
91,0,38
91,0,32
94,0,60
94,1,30
94,0,85
94,1,30
94,0,65
94,1,57
94,0,90
94,0,85
94,0,70
94,0,70
94,0,60
94,0,155
94,0,48
94,0,95
94,0,49
94,0,50
94,0,95
94,0,50
94,0,70
94,1,63
91,0,75
91,1,23
91,0,50
91,1,22
91,1,45
91,0,130
91,0,30
91,0,22
91,0,90
91,0,60
91,0,115
91,0,55
91,0,30
91,1,48
91,1,40
91,0,60
91,1,50
91,0,48
91,1,54
91,0,42
91,0,40
91,1,40
91,0,42
91,0,85
